latitude,longitude,depth,datetime,value,parametername,dataprovider,datasettitle,stationname,valuesign
51.00466537,4.00551796,-0.68000001,2015-06-15T19:47:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.66000003,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.33000001,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.66999996,2015-06-15T19:47:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.3900001,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.39999998,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.41,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.19,2015-06-15T19:47:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.17999995,2015-06-15T19:47:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.17000008,2015-06-15T19:47:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.88999999,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.91000003,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.08,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.81999999,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.80999994,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.33999991,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.35000002,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.32000005,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.30999994,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.84000003,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.86000001,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.36000001,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.63,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.13,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.12,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.57999998,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.57000005,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.55999994,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.60000002,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.61000001,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.38,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.07000005,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.05999994,2015-06-15T20:08:15,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.08999991,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.10000002,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.11,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.87,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.62,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.27999997,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.28999996,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.30000001,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.1099999,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.77999997,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.69,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.67999995,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.80000001,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.19,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.17999995,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.17000008,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.37,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.3599999,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.53999996,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.55000001,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.44,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.42999995,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.86000001,2015-06-15T20:25:04,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.02999997,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.03999996,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.05,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.93000001,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.91999996,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,4.01999998,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.03999996,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.05999994,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.08000004,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.52999997,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.54999995,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.1,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.88,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.57000005,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.58999997,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.42000008,2015-06-15T20:26:54,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.27999997,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.38999999,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.37,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.29999995,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.32000005,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.34,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.63999999,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.76999998,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.78999996,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.80999994,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.82999998,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.15000001,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.13,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.86000001,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.67000008,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.3499999,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.18000007,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.20000005,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.22000003,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.69000006,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.71000004,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.73000002,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.25,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.62,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.92000008,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.23999999,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.74000001,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.94000006,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.96000004,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.98000002,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.1099999,2016-06-06T07:37:09,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.43000007,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.45000005,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.47000003,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.49000001,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.49000001,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.23000002,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.21000004,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.04999995,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.06999993,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.72000003,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.53999996,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.09000003,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.11,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.55999994,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.58000004,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.60000002,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.38,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.98000002,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.96000004,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.29999995,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.31999993,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.34000003,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.36000001,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.47000003,2016-06-06T07:53:19,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.78999996,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.80999994,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.83000004,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.85000002,2016-06-06T08:07:13,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
