Date and Time (UTC),Receiver,Description,Data,Units
2020-03-10 10:00:00,VR2Tx-480876,Average noise,590.5,mV
2020-03-10 11:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 11:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,92,
2020-03-10 11:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,7,
2020-03-10 11:00:00,VR2Tx-480876,Tilt angle,32,°
2020-03-10 11:00:00,VR2Tx-480876,Temperature,7.6,°C
2020-03-10 11:00:00,VR2Tx-480876,Average noise,606.1,mV
2020-03-10 12:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 12:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,71,
2020-03-10 12:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-10 12:00:00,VR2Tx-480876,Tilt angle,52,°
2020-03-10 12:00:00,VR2Tx-480876,Temperature,7.7,°C
2020-03-10 12:00:00,VR2Tx-480876,Average noise,607.9,mV
2020-03-10 13:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 13:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,62,
2020-03-10 13:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-10 13:00:00,VR2Tx-480876,Tilt angle,15,°
2020-03-10 13:00:00,VR2Tx-480876,Temperature,7.7,°C
2020-03-10 13:00:00,VR2Tx-480876,Average noise,616.3,mV
2020-03-10 14:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 14:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,747,
2020-03-10 14:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,68,
2020-03-10 14:00:00,VR2Tx-480876,Tilt angle,19,°
2020-03-10 14:00:00,VR2Tx-480876,Temperature,7.8,°C
2020-03-10 14:00:00,VR2Tx-480876,Average noise,409.4,mV
2020-03-10 15:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 15:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1123,
2020-03-10 15:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,111,
2020-03-10 15:00:00,VR2Tx-480876,Tilt angle,10,°
2020-03-10 15:00:00,VR2Tx-480876,Temperature,7.9,°C
2020-03-10 15:00:00,VR2Tx-480876,Average noise,278.0,mV
2020-03-10 16:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 16:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1177,
2020-03-10 16:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,114,
2020-03-10 16:00:00,VR2Tx-480876,Tilt angle,26,°
2020-03-10 16:00:00,VR2Tx-480876,Temperature,7.9,°C
2020-03-10 16:00:00,VR2Tx-480876,Average noise,220.8,mV
2020-03-10 17:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 17:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1002,
2020-03-10 17:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,70,
2020-03-10 17:00:00,VR2Tx-480876,Tilt angle,21,°
2020-03-10 17:00:00,VR2Tx-480876,Temperature,7.9,°C
2020-03-10 17:00:00,VR2Tx-480876,Average noise,273.2,mV
2020-03-10 18:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 18:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1442,
2020-03-10 18:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,118,
2020-03-10 18:00:00,VR2Tx-480876,Tilt angle,11,°
2020-03-10 18:00:00,VR2Tx-480876,Temperature,7.9,°C
2020-03-10 18:00:00,VR2Tx-480876,Average noise,197.9,mV
2020-03-10 19:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 19:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1432,
2020-03-10 19:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,130,
2020-03-10 19:00:00,VR2Tx-480876,Tilt angle,21,°
2020-03-10 19:00:00,VR2Tx-480876,Temperature,7.9,°C
2020-03-10 19:00:00,VR2Tx-480876,Average noise,190.3,mV
2020-03-10 20:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 20:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,938,
2020-03-10 20:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,68,
2020-03-10 20:00:00,VR2Tx-480876,Tilt angle,30,°
2020-03-10 20:00:00,VR2Tx-480876,Temperature,8.0,°C
2020-03-10 20:00:00,VR2Tx-480876,Average noise,326.5,mV
2020-03-10 21:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 21:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,381,
2020-03-10 21:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,25,
2020-03-10 21:00:00,VR2Tx-480876,Tilt angle,41,°
2020-03-10 21:00:00,VR2Tx-480876,Temperature,8.0,°C
2020-03-10 21:00:00,VR2Tx-480876,Average noise,503.7,mV
2020-03-10 22:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 22:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,123,
2020-03-10 22:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,8,
2020-03-10 22:00:00,VR2Tx-480876,Tilt angle,42,°
2020-03-10 22:00:00,VR2Tx-480876,Temperature,8.1,°C
2020-03-10 22:00:00,VR2Tx-480876,Average noise,599.2,mV
2020-03-10 23:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-10 23:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,93,
2020-03-10 23:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-10 23:00:00,VR2Tx-480876,Tilt angle,29,°
2020-03-10 23:00:00,VR2Tx-480876,Temperature,8.1,°C
2020-03-10 23:00:00,VR2Tx-480876,Average noise,629.1,mV
2020-03-11 00:00:00,VR2Tx-480876,Memory Capacity,1.4,%
2020-03-11 00:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 00:00:00,VR2Tx-480876,Pings on 69 kHz,16022,
2020-03-11 00:00:00,VR2Tx-480876,Syncs on 69 kHz,2489,
2020-03-11 00:00:00,VR2Tx-480876,Rejects on 69 kHz,109,
2020-03-11 00:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,89,
2020-03-11 00:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-11 00:00:00,VR2Tx-480876,Tilt angle,36,°
2020-03-11 00:00:00,VR2Tx-480876,Temperature,8.2,°C
2020-03-11 00:00:00,VR2Tx-480876,Average noise,634.0,mV
2020-03-11 01:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 01:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,50,
2020-03-11 01:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-11 01:00:00,VR2Tx-480876,Tilt angle,37,°
2020-03-11 01:00:00,VR2Tx-480876,Temperature,8.3,°C
2020-03-11 01:00:00,VR2Tx-480876,Average noise,651.3,mV
2020-03-11 02:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 02:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,545,
2020-03-11 02:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,39,
2020-03-11 02:00:00,VR2Tx-480876,Tilt angle,19,°
2020-03-11 02:00:00,VR2Tx-480876,Temperature,8.3,°C
2020-03-11 02:00:00,VR2Tx-480876,Average noise,470.8,mV
2020-03-11 03:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 03:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1464,
2020-03-11 03:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,152,
2020-03-11 03:00:00,VR2Tx-480876,Tilt angle,11,°
2020-03-11 03:00:00,VR2Tx-480876,Temperature,8.3,°C
2020-03-11 03:00:00,VR2Tx-480876,Average noise,225.3,mV
2020-03-11 04:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 04:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1512,
2020-03-11 04:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,150,
2020-03-11 04:00:00,VR2Tx-480876,Tilt angle,13,°
2020-03-11 04:00:00,VR2Tx-480876,Temperature,8.3,°C
2020-03-11 04:00:00,VR2Tx-480876,Average noise,275.7,mV
2020-03-11 05:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 05:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1413,
2020-03-11 05:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,132,
2020-03-11 05:00:00,VR2Tx-480876,Tilt angle,20,°
2020-03-11 05:00:00,VR2Tx-480876,Temperature,8.3,°C
2020-03-11 05:00:00,VR2Tx-480876,Average noise,244.3,mV
2020-03-11 06:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 06:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1524,
2020-03-11 06:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,150,
2020-03-11 06:00:00,VR2Tx-480876,Tilt angle,12,°
2020-03-11 06:00:00,VR2Tx-480876,Temperature,8.3,°C
2020-03-11 06:00:00,VR2Tx-480876,Average noise,175.8,mV
2020-03-11 07:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 07:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1527,
2020-03-11 07:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,143,
2020-03-11 07:00:00,VR2Tx-480876,Tilt angle,24,°
2020-03-11 07:00:00,VR2Tx-480876,Temperature,8.3,°C
2020-03-11 07:00:00,VR2Tx-480876,Average noise,171.7,mV
2020-03-11 08:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 08:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1096,
2020-03-11 08:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,91,
2020-03-11 08:00:00,VR2Tx-480876,Tilt angle,29,°
2020-03-11 08:00:00,VR2Tx-480876,Temperature,8.4,°C
2020-03-11 08:00:00,VR2Tx-480876,Average noise,338.7,mV
2020-03-11 09:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 09:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,457,
2020-03-11 09:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,25,
2020-03-11 09:00:00,VR2Tx-480876,Tilt angle,26,°
2020-03-11 09:00:00,VR2Tx-480876,Temperature,8.4,°C
2020-03-11 09:00:00,VR2Tx-480876,Average noise,485.0,mV
2020-03-11 10:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 10:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,157,
2020-03-11 10:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,14,
2020-03-11 10:00:00,VR2Tx-480876,Tilt angle,27,°
2020-03-11 10:00:00,VR2Tx-480876,Temperature,8.5,°C
2020-03-11 10:00:00,VR2Tx-480876,Average noise,601.2,mV
2020-03-11 11:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 11:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,66,
2020-03-11 11:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-11 11:00:00,VR2Tx-480876,Tilt angle,36,°
2020-03-11 11:00:00,VR2Tx-480876,Temperature,8.6,°C
2020-03-11 11:00:00,VR2Tx-480876,Average noise,632.7,mV
2020-03-11 12:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 12:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,64,
2020-03-11 12:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-11 12:00:00,VR2Tx-480876,Tilt angle,33,°
2020-03-11 12:00:00,VR2Tx-480876,Temperature,8.7,°C
2020-03-11 12:00:00,VR2Tx-480876,Average noise,641.4,mV
2020-03-11 13:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 13:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,51,
2020-03-11 13:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-11 13:00:00,VR2Tx-480876,Tilt angle,48,°
2020-03-11 13:00:00,VR2Tx-480876,Temperature,8.8,°C
2020-03-11 13:00:00,VR2Tx-480876,Average noise,648.1,mV
2020-03-11 14:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 14:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,72,
2020-03-11 14:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-11 14:00:00,VR2Tx-480876,Tilt angle,47,°
2020-03-11 14:00:00,VR2Tx-480876,Temperature,8.9,°C
2020-03-11 14:00:00,VR2Tx-480876,Average noise,665.8,mV
2020-03-11 15:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 15:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,504,
2020-03-11 15:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,32,
2020-03-11 15:00:00,VR2Tx-480876,Tilt angle,24,°
2020-03-11 15:00:00,VR2Tx-480876,Temperature,9.0,°C
2020-03-11 15:00:00,VR2Tx-480876,Average noise,465.7,mV
2020-03-11 16:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 16:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1237,
2020-03-11 16:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,109,
2020-03-11 16:00:00,VR2Tx-480876,Tilt angle,14,°
2020-03-11 16:00:00,VR2Tx-480876,Temperature,9.1,°C
2020-03-11 16:00:00,VR2Tx-480876,Average noise,252.6,mV
2020-03-11 17:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 17:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1325,
2020-03-11 17:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,129,
2020-03-11 17:00:00,VR2Tx-480876,Tilt angle,21,°
2020-03-11 17:00:00,VR2Tx-480876,Temperature,9.1,°C
2020-03-11 17:00:00,VR2Tx-480876,Average noise,270.2,mV
2020-03-11 18:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 18:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1475,
2020-03-11 18:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,149,
2020-03-11 18:00:00,VR2Tx-480876,Tilt angle,16,°
2020-03-11 18:00:00,VR2Tx-480876,Temperature,9.1,°C
2020-03-11 18:00:00,VR2Tx-480876,Average noise,180.6,mV
2020-03-11 19:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 19:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1491,
2020-03-11 19:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,141,
2020-03-11 19:00:00,VR2Tx-480876,Tilt angle,24,°
2020-03-11 19:00:00,VR2Tx-480876,Temperature,9.1,°C
2020-03-11 19:00:00,VR2Tx-480876,Average noise,168.3,mV
2020-03-11 20:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 20:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1301,
2020-03-11 20:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,106,
2020-03-11 20:00:00,VR2Tx-480876,Tilt angle,19,°
2020-03-11 20:00:00,VR2Tx-480876,Temperature,9.1,°C
2020-03-11 20:00:00,VR2Tx-480876,Average noise,260.8,mV
2020-03-11 21:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 21:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,621,
2020-03-11 21:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,38,
2020-03-11 21:00:00,VR2Tx-480876,Tilt angle,31,°
2020-03-11 21:00:00,VR2Tx-480876,Temperature,9.2,°C
2020-03-11 21:00:00,VR2Tx-480876,Average noise,455.3,mV
2020-03-11 22:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 22:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,176,
2020-03-11 22:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,8,
2020-03-11 22:00:00,VR2Tx-480876,Tilt angle,22,°
2020-03-11 22:00:00,VR2Tx-480876,Temperature,9.2,°C
2020-03-11 22:00:00,VR2Tx-480876,Average noise,589.4,mV
2020-03-11 23:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-11 23:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,79,
2020-03-11 23:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-11 23:00:00,VR2Tx-480876,Tilt angle,29,°
2020-03-11 23:00:00,VR2Tx-480876,Temperature,9.2,°C
2020-03-11 23:00:00,VR2Tx-480876,Average noise,636.4,mV
2020-03-12 00:00:00,VR2Tx-480876,Memory Capacity,1.5,%
2020-03-12 00:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 00:00:00,VR2Tx-480876,Pings on 69 kHz,18249,
2020-03-12 00:00:00,VR2Tx-480876,Syncs on 69 kHz,2784,
2020-03-12 00:00:00,VR2Tx-480876,Rejects on 69 kHz,162,
2020-03-12 00:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,42,
2020-03-12 00:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,5,
2020-03-12 00:00:00,VR2Tx-480876,Tilt angle,28,°
2020-03-12 00:00:00,VR2Tx-480876,Temperature,9.3,°C
2020-03-12 00:00:00,VR2Tx-480876,Average noise,650.2,mV
2020-03-12 01:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 01:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,54,
2020-03-12 01:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-12 01:00:00,VR2Tx-480876,Tilt angle,34,°
2020-03-12 01:00:00,VR2Tx-480876,Temperature,9.3,°C
2020-03-12 01:00:00,VR2Tx-480876,Average noise,669.1,mV
2020-03-12 02:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 02:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,49,
2020-03-12 02:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-12 02:00:00,VR2Tx-480876,Tilt angle,44,°
2020-03-12 02:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 02:00:00,VR2Tx-480876,Average noise,677.7,mV
2020-03-12 03:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 03:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,182,
2020-03-12 03:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,14,
2020-03-12 03:00:00,VR2Tx-480876,Tilt angle,33,°
2020-03-12 03:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 03:00:00,VR2Tx-480876,Average noise,617.0,mV
2020-03-12 04:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 04:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1068,
2020-03-12 04:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,88,
2020-03-12 04:00:00,VR2Tx-480876,Tilt angle,20,°
2020-03-12 04:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 04:00:00,VR2Tx-480876,Average noise,326.8,mV
2020-03-12 05:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 05:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1427,
2020-03-12 05:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,148,
2020-03-12 05:00:00,VR2Tx-480876,Tilt angle,13,°
2020-03-12 05:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 05:00:00,VR2Tx-480876,Average noise,189.1,mV
2020-03-12 06:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 06:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1485,
2020-03-12 06:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,133,
2020-03-12 06:00:00,VR2Tx-480876,Tilt angle,12,°
2020-03-12 06:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 06:00:00,VR2Tx-480876,Average noise,203.8,mV
2020-03-12 07:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 07:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1443,
2020-03-12 07:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,144,
2020-03-12 07:00:00,VR2Tx-480876,Tilt angle,10,°
2020-03-12 07:00:00,VR2Tx-480876,Temperature,9.3,°C
2020-03-12 07:00:00,VR2Tx-480876,Average noise,169.9,mV
2020-03-12 08:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 08:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1159,
2020-03-12 08:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,114,
2020-03-12 08:00:00,VR2Tx-480876,Tilt angle,29,°
2020-03-12 08:00:00,VR2Tx-480876,Temperature,9.3,°C
2020-03-12 08:00:00,VR2Tx-480876,Average noise,318.1,mV
2020-03-12 09:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 09:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,878,
2020-03-12 09:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,59,
2020-03-12 09:00:00,VR2Tx-480876,Tilt angle,23,°
2020-03-12 09:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 09:00:00,VR2Tx-480876,Average noise,394.6,mV
2020-03-12 10:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 10:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,285,
2020-03-12 10:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,16,
2020-03-12 10:00:00,VR2Tx-480876,Tilt angle,27,°
2020-03-12 10:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 10:00:00,VR2Tx-480876,Average noise,544.7,mV
2020-03-12 11:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 11:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,113,
2020-03-12 11:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-12 11:00:00,VR2Tx-480876,Tilt angle,28,°
2020-03-12 11:00:00,VR2Tx-480876,Temperature,9.4,°C
2020-03-12 11:00:00,VR2Tx-480876,Average noise,616.7,mV
2020-03-12 12:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 12:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,73,
2020-03-12 12:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-12 12:00:00,VR2Tx-480876,Tilt angle,24,°
2020-03-12 12:00:00,VR2Tx-480876,Temperature,9.5,°C
2020-03-12 12:00:00,VR2Tx-480876,Average noise,641.2,mV
2020-03-12 13:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 13:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,54,
2020-03-12 13:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,5,
2020-03-12 13:00:00,VR2Tx-480876,Tilt angle,26,°
2020-03-12 13:00:00,VR2Tx-480876,Temperature,9.6,°C
2020-03-12 13:00:00,VR2Tx-480876,Average noise,662.2,mV
2020-03-12 14:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 14:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,65,
2020-03-12 14:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,6,
2020-03-12 14:00:00,VR2Tx-480876,Tilt angle,30,°
2020-03-12 14:00:00,VR2Tx-480876,Temperature,9.7,°C
2020-03-12 14:00:00,VR2Tx-480876,Average noise,658.1,mV
2020-03-12 15:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 15:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,150,
2020-03-12 15:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,15,
2020-03-12 15:00:00,VR2Tx-480876,Tilt angle,25,°
2020-03-12 15:00:00,VR2Tx-480876,Temperature,9.7,°C
2020-03-12 15:00:00,VR2Tx-480876,Average noise,617.9,mV
2020-03-12 16:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 16:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,985,
2020-03-12 16:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,82,
2020-03-12 16:00:00,VR2Tx-480876,Tilt angle,12,°
2020-03-12 16:00:00,VR2Tx-480876,Temperature,9.7,°C
2020-03-12 16:00:00,VR2Tx-480876,Average noise,333.8,mV
2020-03-12 17:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 17:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1273,
2020-03-12 17:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,126,
2020-03-12 17:00:00,VR2Tx-480876,Tilt angle,8,°
2020-03-12 17:00:00,VR2Tx-480876,Temperature,9.7,°C
2020-03-12 17:00:00,VR2Tx-480876,Average noise,296.5,mV
2020-03-12 18:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 18:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1417,
2020-03-12 18:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,116,
2020-03-12 18:00:00,VR2Tx-480876,Tilt angle,29,°
2020-03-12 18:00:00,VR2Tx-480876,Temperature,9.7,°C
2020-03-12 18:00:00,VR2Tx-480876,Average noise,222.4,mV
2020-03-12 19:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 19:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1425,
2020-03-12 19:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,113,
2020-03-12 19:00:00,VR2Tx-480876,Tilt angle,13,°
2020-03-12 19:00:00,VR2Tx-480876,Temperature,9.6,°C
2020-03-12 19:00:00,VR2Tx-480876,Average noise,229.3,mV
2020-03-12 20:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 20:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1438,
2020-03-12 20:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,151,
2020-03-12 20:00:00,VR2Tx-480876,Tilt angle,14,°
2020-03-12 20:00:00,VR2Tx-480876,Temperature,9.6,°C
2020-03-12 20:00:00,VR2Tx-480876,Average noise,184.2,mV
2020-03-12 21:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 21:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,1306,
2020-03-12 21:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,111,
2020-03-12 21:00:00,VR2Tx-480876,Tilt angle,15,°
2020-03-12 21:00:00,VR2Tx-480876,Temperature,9.6,°C
2020-03-12 21:00:00,VR2Tx-480876,Average noise,295.6,mV
2020-03-12 22:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 22:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,560,
2020-03-12 22:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,28,
2020-03-12 22:00:00,VR2Tx-480876,Tilt angle,36,°
2020-03-12 22:00:00,VR2Tx-480876,Temperature,9.6,°C
2020-03-12 22:00:00,VR2Tx-480876,Average noise,477.5,mV
2020-03-12 23:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-12 23:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,145,
2020-03-12 23:00:00,VR2Tx-480876,Hourly Detections on 69 kHz,8,
2020-03-12 23:00:00,VR2Tx-480876,Tilt angle,36,°
2020-03-12 23:00:00,VR2Tx-480876,Temperature,9.5,°C
2020-03-12 23:00:00,VR2Tx-480876,Average noise,600.6,mV
2020-03-13 00:00:00,VR2Tx-480876,Memory Capacity,1.6,%
2020-03-13 00:00:00,VR2Tx-480876,Battery,3.5,V
2020-03-13 00:00:00,VR2Tx-480876,Pings on 69 kHz,17100,
2020-03-13 00:00:00,VR2Tx-480876,Syncs on 69 kHz,2637,
2020-03-13 00:00:00,VR2Tx-480876,Rejects on 69 kHz,135,
2020-03-13 00:00:00,VR2Tx-480876,Hourly Pings on 69 kHz,66,
