Date and Time (UTC),Receiver,Description,Data,Units
2020-03-05 08:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 08:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,709,
2020-03-05 08:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,75,
2020-03-05 08:00:00,VR2Tx-480873,Tilt angle,17,°
2020-03-05 08:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 08:00:00,VR2Tx-480873,Average noise,296.1,mV
2020-03-05 09:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 09:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,971,
2020-03-05 09:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,99,
2020-03-05 09:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-05 09:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 09:00:00,VR2Tx-480873,Average noise,201.3,mV
2020-03-05 10:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 10:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1193,
2020-03-05 10:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,122,
2020-03-05 10:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-05 10:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 10:00:00,VR2Tx-480873,Average noise,196.4,mV
2020-03-05 11:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 11:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,758,
2020-03-05 11:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,79,
2020-03-05 11:00:00,VR2Tx-480873,Tilt angle,28,°
2020-03-05 11:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 11:00:00,VR2Tx-480873,Average noise,410.3,mV
2020-03-05 12:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 12:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,607,
2020-03-05 12:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,71,
2020-03-05 12:00:00,VR2Tx-480873,Tilt angle,19,°
2020-03-05 12:00:00,VR2Tx-480873,Temperature,7.8,°C
2020-03-05 12:00:00,VR2Tx-480873,Average noise,455.6,mV
2020-03-05 13:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 13:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,789,
2020-03-05 13:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,84,
2020-03-05 13:00:00,VR2Tx-480873,Tilt angle,10,°
2020-03-05 13:00:00,VR2Tx-480873,Temperature,7.8,°C
2020-03-05 13:00:00,VR2Tx-480873,Average noise,440.2,mV
2020-03-05 14:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 14:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1040,
2020-03-05 14:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,113,
2020-03-05 14:00:00,VR2Tx-480873,Tilt angle,17,°
2020-03-05 14:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 14:00:00,VR2Tx-480873,Average noise,326.5,mV
2020-03-05 15:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-05 15:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,755,
2020-03-05 15:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,89,
2020-03-05 15:00:00,VR2Tx-480873,Tilt angle,25,°
2020-03-05 15:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 15:00:00,VR2Tx-480873,Average noise,443.5,mV
2020-03-05 16:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 16:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,590,
2020-03-05 16:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,72,
2020-03-05 16:00:00,VR2Tx-480873,Tilt angle,11,°
2020-03-05 16:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 16:00:00,VR2Tx-480873,Average noise,562.4,mV
2020-03-05 17:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 17:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,621,
2020-03-05 17:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,74,
2020-03-05 17:00:00,VR2Tx-480873,Tilt angle,8,°
2020-03-05 17:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-05 17:00:00,VR2Tx-480873,Average noise,564.2,mV
2020-03-05 18:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 18:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,604,
2020-03-05 18:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,71,
2020-03-05 18:00:00,VR2Tx-480873,Tilt angle,9,°
2020-03-05 18:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-05 18:00:00,VR2Tx-480873,Average noise,537.5,mV
2020-03-05 19:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 19:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,565,
2020-03-05 19:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,66,
2020-03-05 19:00:00,VR2Tx-480873,Tilt angle,11,°
2020-03-05 19:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 19:00:00,VR2Tx-480873,Average noise,534.5,mV
2020-03-05 20:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 20:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,564,
2020-03-05 20:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,59,
2020-03-05 20:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-05 20:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-05 20:00:00,VR2Tx-480873,Average noise,534.4,mV
2020-03-05 21:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 21:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,634,
2020-03-05 21:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,67,
2020-03-05 21:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-05 21:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-05 21:00:00,VR2Tx-480873,Average noise,383.4,mV
2020-03-05 22:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-05 22:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,656,
2020-03-05 22:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,76,
2020-03-05 22:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-05 22:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-05 22:00:00,VR2Tx-480873,Average noise,512.3,mV
2020-03-05 23:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-05 23:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1314,
2020-03-05 23:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,141,
2020-03-05 23:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-05 23:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-05 23:00:00,VR2Tx-480873,Average noise,289.0,mV
2020-03-06 00:00:00,VR2Tx-480873,Memory Capacity,0.9,%
2020-03-06 00:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 00:00:00,VR2Tx-480873,Pings on 69 kHz,18477,
2020-03-06 00:00:00,VR2Tx-480873,Syncs on 69 kHz,2527,
2020-03-06 00:00:00,VR2Tx-480873,Rejects on 69 kHz,47,
2020-03-06 00:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1379,
2020-03-06 00:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,154,
2020-03-06 00:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-06 00:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 00:00:00,VR2Tx-480873,Average noise,277.2,mV
2020-03-06 01:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 01:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1482,
2020-03-06 01:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,161,
2020-03-06 01:00:00,VR2Tx-480873,Tilt angle,16,°
2020-03-06 01:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 01:00:00,VR2Tx-480873,Average noise,218.6,mV
2020-03-06 02:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 02:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1232,
2020-03-06 02:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,130,
2020-03-06 02:00:00,VR2Tx-480873,Tilt angle,12,°
2020-03-06 02:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 02:00:00,VR2Tx-480873,Average noise,272.5,mV
2020-03-06 03:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 03:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,931,
2020-03-06 03:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,108,
2020-03-06 03:00:00,VR2Tx-480873,Tilt angle,23,°
2020-03-06 03:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 03:00:00,VR2Tx-480873,Average noise,412.7,mV
2020-03-06 04:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 04:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,898,
2020-03-06 04:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,101,
2020-03-06 04:00:00,VR2Tx-480873,Tilt angle,9,°
2020-03-06 04:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 04:00:00,VR2Tx-480873,Average noise,413.3,mV
2020-03-06 05:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 05:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,658,
2020-03-06 05:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,71,
2020-03-06 05:00:00,VR2Tx-480873,Tilt angle,13,°
2020-03-06 05:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 05:00:00,VR2Tx-480873,Average noise,537.6,mV
2020-03-06 06:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 06:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,572,
2020-03-06 06:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,67,
2020-03-06 06:00:00,VR2Tx-480873,Tilt angle,12,°
2020-03-06 06:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 06:00:00,VR2Tx-480873,Average noise,576.6,mV
2020-03-06 07:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 07:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,533,
2020-03-06 07:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,57,
2020-03-06 07:00:00,VR2Tx-480873,Tilt angle,17,°
2020-03-06 07:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 07:00:00,VR2Tx-480873,Average noise,605.2,mV
2020-03-06 08:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 08:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,512,
2020-03-06 08:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,56,
2020-03-06 08:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-06 08:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 08:00:00,VR2Tx-480873,Average noise,609.9,mV
2020-03-06 09:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 09:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,493,
2020-03-06 09:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,48,
2020-03-06 09:00:00,VR2Tx-480873,Tilt angle,26,°
2020-03-06 09:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 09:00:00,VR2Tx-480873,Average noise,593.8,mV
2020-03-06 10:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 10:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,708,
2020-03-06 10:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,70,
2020-03-06 10:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-06 10:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 10:00:00,VR2Tx-480873,Average noise,403.3,mV
2020-03-06 11:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 11:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,865,
2020-03-06 11:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,89,
2020-03-06 11:00:00,VR2Tx-480873,Tilt angle,14,°
2020-03-06 11:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 11:00:00,VR2Tx-480873,Average noise,349.6,mV
2020-03-06 12:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 12:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,802,
2020-03-06 12:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,90,
2020-03-06 12:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-06 12:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 12:00:00,VR2Tx-480873,Average noise,494.4,mV
2020-03-06 13:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 13:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1238,
2020-03-06 13:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,132,
2020-03-06 13:00:00,VR2Tx-480873,Tilt angle,16,°
2020-03-06 13:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 13:00:00,VR2Tx-480873,Average noise,300.9,mV
2020-03-06 14:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 14:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1265,
2020-03-06 14:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,126,
2020-03-06 14:00:00,VR2Tx-480873,Tilt angle,14,°
2020-03-06 14:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 14:00:00,VR2Tx-480873,Average noise,222.8,mV
2020-03-06 15:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 15:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1238,
2020-03-06 15:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,125,
2020-03-06 15:00:00,VR2Tx-480873,Tilt angle,9,°
2020-03-06 15:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-06 15:00:00,VR2Tx-480873,Average noise,208.1,mV
2020-03-06 16:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 16:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,942,
2020-03-06 16:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,103,
2020-03-06 16:00:00,VR2Tx-480873,Tilt angle,4,°
2020-03-06 16:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-06 16:00:00,VR2Tx-480873,Average noise,349.1,mV
2020-03-06 17:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 17:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,787,
2020-03-06 17:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,88,
2020-03-06 17:00:00,VR2Tx-480873,Tilt angle,27,°
2020-03-06 17:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-06 17:00:00,VR2Tx-480873,Average noise,503.8,mV
2020-03-06 18:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-06 18:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,587,
2020-03-06 18:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,61,
2020-03-06 18:00:00,VR2Tx-480873,Tilt angle,32,°
2020-03-06 18:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-06 18:00:00,VR2Tx-480873,Average noise,553.5,mV
2020-03-06 19:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 19:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,536,
2020-03-06 19:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,54,
2020-03-06 19:00:00,VR2Tx-480873,Tilt angle,19,°
2020-03-06 19:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-06 19:00:00,VR2Tx-480873,Average noise,605.7,mV
2020-03-06 20:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 20:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,481,
2020-03-06 20:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,44,
2020-03-06 20:00:00,VR2Tx-480873,Tilt angle,20,°
2020-03-06 20:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-06 20:00:00,VR2Tx-480873,Average noise,630.8,mV
2020-03-06 21:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 21:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,509,
2020-03-06 21:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,50,
2020-03-06 21:00:00,VR2Tx-480873,Tilt angle,11,°
2020-03-06 21:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-06 21:00:00,VR2Tx-480873,Average noise,645.7,mV
2020-03-06 22:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 22:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,461,
2020-03-06 22:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,45,
2020-03-06 22:00:00,VR2Tx-480873,Tilt angle,23,°
2020-03-06 22:00:00,VR2Tx-480873,Temperature,8.1,°C
2020-03-06 22:00:00,VR2Tx-480873,Average noise,645.6,mV
2020-03-06 23:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-06 23:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,543,
2020-03-06 23:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,61,
2020-03-06 23:00:00,VR2Tx-480873,Tilt angle,9,°
2020-03-06 23:00:00,VR2Tx-480873,Temperature,8.1,°C
2020-03-06 23:00:00,VR2Tx-480873,Average noise,530.1,mV
2020-03-07 00:00:00,VR2Tx-480873,Memory Capacity,1.1,%
2020-03-07 00:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 00:00:00,VR2Tx-480873,Pings on 69 kHz,19261,
2020-03-07 00:00:00,VR2Tx-480873,Syncs on 69 kHz,2732,
2020-03-07 00:00:00,VR2Tx-480873,Rejects on 69 kHz,54,
2020-03-07 00:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,988,
2020-03-07 00:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,112,
2020-03-07 00:00:00,VR2Tx-480873,Tilt angle,13,°
2020-03-07 00:00:00,VR2Tx-480873,Temperature,8.1,°C
2020-03-07 00:00:00,VR2Tx-480873,Average noise,260.9,mV
2020-03-07 01:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 01:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1227,
2020-03-07 01:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,131,
2020-03-07 01:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-07 01:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 01:00:00,VR2Tx-480873,Average noise,183.2,mV
2020-03-07 02:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 02:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1500,
2020-03-07 02:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,160,
2020-03-07 02:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-07 02:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 02:00:00,VR2Tx-480873,Average noise,168.9,mV
2020-03-07 03:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 03:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1436,
2020-03-07 03:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,151,
2020-03-07 03:00:00,VR2Tx-480873,Tilt angle,11,°
2020-03-07 03:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 03:00:00,VR2Tx-480873,Average noise,159.3,mV
2020-03-07 04:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-07 04:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1127,
2020-03-07 04:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,116,
2020-03-07 04:00:00,VR2Tx-480873,Tilt angle,13,°
2020-03-07 04:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 04:00:00,VR2Tx-480873,Average noise,246.9,mV
2020-03-07 05:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 05:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,920,
2020-03-07 05:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,107,
2020-03-07 05:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-07 05:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 05:00:00,VR2Tx-480873,Average noise,448.9,mV
2020-03-07 06:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 06:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,692,
2020-03-07 06:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,71,
2020-03-07 06:00:00,VR2Tx-480873,Tilt angle,16,°
2020-03-07 06:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 06:00:00,VR2Tx-480873,Average noise,549.8,mV
2020-03-07 07:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 07:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,539,
2020-03-07 07:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,56,
2020-03-07 07:00:00,VR2Tx-480873,Tilt angle,17,°
2020-03-07 07:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-07 07:00:00,VR2Tx-480873,Average noise,610.3,mV
2020-03-07 08:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-07 08:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,502,
2020-03-07 08:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,49,
2020-03-07 08:00:00,VR2Tx-480873,Tilt angle,10,°
2020-03-07 08:00:00,VR2Tx-480873,Temperature,7.8,°C
2020-03-07 08:00:00,VR2Tx-480873,Average noise,627.3,mV
2020-03-07 09:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-07 09:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,548,
2020-03-07 09:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,55,
2020-03-07 09:00:00,VR2Tx-480873,Tilt angle,12,°
2020-03-07 09:00:00,VR2Tx-480873,Temperature,7.8,°C
2020-03-07 09:00:00,VR2Tx-480873,Average noise,624.2,mV
2020-03-07 10:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 10:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,428,
2020-03-07 10:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,42,
2020-03-07 10:00:00,VR2Tx-480873,Tilt angle,12,°
2020-03-07 10:00:00,VR2Tx-480873,Temperature,7.8,°C
2020-03-07 10:00:00,VR2Tx-480873,Average noise,644.6,mV
2020-03-07 11:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 11:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,559,
2020-03-07 11:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,57,
2020-03-07 11:00:00,VR2Tx-480873,Tilt angle,13,°
2020-03-07 11:00:00,VR2Tx-480873,Temperature,7.9,°C
2020-03-07 11:00:00,VR2Tx-480873,Average noise,599.0,mV
2020-03-07 12:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 12:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,824,
2020-03-07 12:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,83,
2020-03-07 12:00:00,VR2Tx-480873,Tilt angle,13,°
2020-03-07 12:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 12:00:00,VR2Tx-480873,Average noise,324.6,mV
2020-03-07 13:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-07 13:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1175,
2020-03-07 13:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,122,
2020-03-07 13:00:00,VR2Tx-480873,Tilt angle,14,°
2020-03-07 13:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 13:00:00,VR2Tx-480873,Average noise,242.8,mV
2020-03-07 14:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 14:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1292,
2020-03-07 14:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,127,
2020-03-07 14:00:00,VR2Tx-480873,Tilt angle,17,°
2020-03-07 14:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 14:00:00,VR2Tx-480873,Average noise,192.8,mV
2020-03-07 15:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-07 15:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1320,
2020-03-07 15:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,116,
2020-03-07 15:00:00,VR2Tx-480873,Tilt angle,16,°
2020-03-07 15:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 15:00:00,VR2Tx-480873,Average noise,179.0,mV
2020-03-07 16:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-07 16:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1406,
2020-03-07 16:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,147,
2020-03-07 16:00:00,VR2Tx-480873,Tilt angle,8,°
2020-03-07 16:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 16:00:00,VR2Tx-480873,Average noise,172.9,mV
2020-03-07 17:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 17:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,984,
2020-03-07 17:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,107,
2020-03-07 17:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-07 17:00:00,VR2Tx-480873,Temperature,8.1,°C
2020-03-07 17:00:00,VR2Tx-480873,Average noise,301.4,mV
2020-03-07 18:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 18:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,909,
2020-03-07 18:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,101,
2020-03-07 18:00:00,VR2Tx-480873,Tilt angle,10,°
2020-03-07 18:00:00,VR2Tx-480873,Temperature,8.1,°C
2020-03-07 18:00:00,VR2Tx-480873,Average noise,479.4,mV
2020-03-07 19:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-07 19:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,578,
2020-03-07 19:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,62,
2020-03-07 19:00:00,VR2Tx-480873,Tilt angle,10,°
2020-03-07 19:00:00,VR2Tx-480873,Temperature,8.0,°C
2020-03-07 19:00:00,VR2Tx-480873,Average noise,568.4,mV
2020-03-07 20:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 20:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,500,
2020-03-07 20:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,47,
2020-03-07 20:00:00,VR2Tx-480873,Tilt angle,9,°
2020-03-07 20:00:00,VR2Tx-480873,Temperature,8.1,°C
2020-03-07 20:00:00,VR2Tx-480873,Average noise,608.2,mV
2020-03-07 21:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-07 21:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,465,
2020-03-07 21:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,48,
2020-03-07 21:00:00,VR2Tx-480873,Tilt angle,5,°
2020-03-07 21:00:00,VR2Tx-480873,Temperature,8.1,°C
2020-03-07 21:00:00,VR2Tx-480873,Average noise,623.8,mV
2020-03-07 22:00:01,VR2Tx-480873,Battery,3.5,V
2020-03-07 22:00:01,VR2Tx-480873,Hourly Pings on 69 kHz,498,
