Date and Time (UTC),Receiver,Description,Data,Units
2020-03-13 09:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-13 09:00:00,VR2Tx-480878,Average noise,191.3,mV
2020-03-13 10:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 10:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1044,
2020-03-13 10:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,98,
2020-03-13 10:00:00,VR2Tx-480878,Tilt angle,15,°
2020-03-13 10:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-13 10:00:00,VR2Tx-480878,Average noise,328.1,mV
2020-03-13 11:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 11:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,574,
2020-03-13 11:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,56,
2020-03-13 11:00:00,VR2Tx-480878,Tilt angle,25,°
2020-03-13 11:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-13 11:00:00,VR2Tx-480878,Average noise,487.7,mV
2020-03-13 12:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 12:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,429,
2020-03-13 12:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,42,
2020-03-13 12:00:00,VR2Tx-480878,Tilt angle,19,°
2020-03-13 12:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 12:00:00,VR2Tx-480878,Average noise,579.2,mV
2020-03-13 13:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 13:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,337,
2020-03-13 13:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,40,
2020-03-13 13:00:00,VR2Tx-480878,Tilt angle,25,°
2020-03-13 13:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 13:00:00,VR2Tx-480878,Average noise,629.6,mV
2020-03-13 14:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 14:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,347,
2020-03-13 14:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,40,
2020-03-13 14:00:00,VR2Tx-480878,Tilt angle,23,°
2020-03-13 14:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 14:00:00,VR2Tx-480878,Average noise,624.0,mV
2020-03-13 15:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 15:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,312,
2020-03-13 15:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,38,
2020-03-13 15:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-13 15:00:00,VR2Tx-480878,Temperature,10.2,°C
2020-03-13 15:00:00,VR2Tx-480878,Average noise,632.6,mV
2020-03-13 16:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 16:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,739,
2020-03-13 16:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,65,
2020-03-13 16:00:00,VR2Tx-480878,Tilt angle,18,°
2020-03-13 16:00:00,VR2Tx-480878,Temperature,10.2,°C
2020-03-13 16:00:00,VR2Tx-480878,Average noise,451.1,mV
2020-03-13 17:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 17:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1281,
2020-03-13 17:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,132,
2020-03-13 17:00:00,VR2Tx-480878,Tilt angle,14,°
2020-03-13 17:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 17:00:00,VR2Tx-480878,Average noise,265.1,mV
2020-03-13 18:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 18:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1500,
2020-03-13 18:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,165,
2020-03-13 18:00:00,VR2Tx-480878,Tilt angle,24,°
2020-03-13 18:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 18:00:00,VR2Tx-480878,Average noise,160.2,mV
2020-03-13 19:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 19:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1207,
2020-03-13 19:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,116,
2020-03-13 19:00:00,VR2Tx-480878,Tilt angle,18,°
2020-03-13 19:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 19:00:00,VR2Tx-480878,Average noise,226.7,mV
2020-03-13 20:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 20:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1523,
2020-03-13 20:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,155,
2020-03-13 20:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-13 20:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 20:00:00,VR2Tx-480878,Average noise,165.1,mV
2020-03-13 21:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 21:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1517,
2020-03-13 21:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,155,
2020-03-13 21:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-13 21:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 21:00:00,VR2Tx-480878,Average noise,165.9,mV
2020-03-13 22:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 22:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1274,
2020-03-13 22:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,123,
2020-03-13 22:00:00,VR2Tx-480878,Tilt angle,27,°
2020-03-13 22:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-13 22:00:00,VR2Tx-480878,Average noise,246.2,mV
2020-03-13 23:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-13 23:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,694,
2020-03-13 23:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,72,
2020-03-13 23:00:00,VR2Tx-480878,Tilt angle,19,°
2020-03-13 23:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-13 23:00:00,VR2Tx-480878,Average noise,440.2,mV
2020-03-14 00:00:00,VR2Tx-480878,Memory Capacity,2.1,%
2020-03-14 00:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 00:00:00,VR2Tx-480878,Pings on 69 kHz,22603,
2020-03-14 00:00:00,VR2Tx-480878,Syncs on 69 kHz,3220,
2020-03-14 00:00:00,VR2Tx-480878,Rejects on 69 kHz,117,
2020-03-14 00:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,505,
2020-03-14 00:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,51,
2020-03-14 00:00:00,VR2Tx-480878,Tilt angle,22,°
2020-03-14 00:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-14 00:00:00,VR2Tx-480878,Average noise,539.1,mV
2020-03-14 01:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 01:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,416,
2020-03-14 01:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,42,
2020-03-14 01:00:00,VR2Tx-480878,Tilt angle,33,°
2020-03-14 01:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-14 01:00:00,VR2Tx-480878,Average noise,586.6,mV
2020-03-14 02:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 02:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,337,
2020-03-14 02:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,38,
2020-03-14 02:00:00,VR2Tx-480878,Tilt angle,20,°
2020-03-14 02:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 02:00:00,VR2Tx-480878,Average noise,610.8,mV
2020-03-14 03:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 03:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,361,
2020-03-14 03:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,41,
2020-03-14 03:00:00,VR2Tx-480878,Tilt angle,32,°
2020-03-14 03:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 03:00:00,VR2Tx-480878,Average noise,608.2,mV
2020-03-14 04:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 04:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,452,
2020-03-14 04:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,44,
2020-03-14 04:00:00,VR2Tx-480878,Tilt angle,14,°
2020-03-14 04:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 04:00:00,VR2Tx-480878,Average noise,562.2,mV
2020-03-14 05:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 05:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1362,
2020-03-14 05:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,142,
2020-03-14 05:00:00,VR2Tx-480878,Tilt angle,13,°
2020-03-14 05:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 05:00:00,VR2Tx-480878,Average noise,223.6,mV
2020-03-14 06:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 06:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1493,
2020-03-14 06:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,169,
2020-03-14 06:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-14 06:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 06:00:00,VR2Tx-480878,Average noise,209.5,mV
2020-03-14 07:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 07:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1297,
2020-03-14 07:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,131,
2020-03-14 07:00:00,VR2Tx-480878,Tilt angle,22,°
2020-03-14 07:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 07:00:00,VR2Tx-480878,Average noise,180.5,mV
2020-03-14 08:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 08:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1080,
2020-03-14 08:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,99,
2020-03-14 08:00:00,VR2Tx-480878,Tilt angle,19,°
2020-03-14 08:00:00,VR2Tx-480878,Temperature,9.8,°C
2020-03-14 08:00:00,VR2Tx-480878,Average noise,297.7,mV
2020-03-14 09:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 09:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1232,
2020-03-14 09:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,119,
2020-03-14 09:00:00,VR2Tx-480878,Tilt angle,17,°
2020-03-14 09:00:00,VR2Tx-480878,Temperature,9.8,°C
2020-03-14 09:00:00,VR2Tx-480878,Average noise,328.3,mV
2020-03-14 10:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 10:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1264,
2020-03-14 10:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,113,
2020-03-14 10:00:00,VR2Tx-480878,Tilt angle,21,°
2020-03-14 10:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 10:00:00,VR2Tx-480878,Average noise,242.2,mV
2020-03-14 11:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 11:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,827,
2020-03-14 11:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,79,
2020-03-14 11:00:00,VR2Tx-480878,Tilt angle,15,°
2020-03-14 11:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-14 11:00:00,VR2Tx-480878,Average noise,381.3,mV
2020-03-14 12:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 12:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,528,
2020-03-14 12:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,53,
2020-03-14 12:00:00,VR2Tx-480878,Tilt angle,15,°
2020-03-14 12:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-14 12:00:00,VR2Tx-480878,Average noise,485.0,mV
2020-03-14 13:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 13:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,437,
2020-03-14 13:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,39,
2020-03-14 13:00:00,VR2Tx-480878,Tilt angle,13,°
2020-03-14 13:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-14 13:00:00,VR2Tx-480878,Average noise,560.4,mV
2020-03-14 14:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 14:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,392,
2020-03-14 14:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,42,
2020-03-14 14:00:00,VR2Tx-480878,Tilt angle,20,°
2020-03-14 14:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-14 14:00:00,VR2Tx-480878,Average noise,569.2,mV
2020-03-14 15:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 15:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,455,
2020-03-14 15:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,46,
2020-03-14 15:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-14 15:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-14 15:00:00,VR2Tx-480878,Average noise,566.0,mV
2020-03-14 16:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 16:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,473,
2020-03-14 16:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,45,
2020-03-14 16:00:00,VR2Tx-480878,Tilt angle,23,°
2020-03-14 16:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-14 16:00:00,VR2Tx-480878,Average noise,563.7,mV
2020-03-14 17:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 17:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,749,
2020-03-14 17:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,72,
2020-03-14 17:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-14 17:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-14 17:00:00,VR2Tx-480878,Average noise,455.0,mV
2020-03-14 18:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 18:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1343,
2020-03-14 18:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,144,
2020-03-14 18:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-14 18:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-14 18:00:00,VR2Tx-480878,Average noise,180.3,mV
2020-03-14 19:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 19:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1359,
2020-03-14 19:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,144,
2020-03-14 19:00:00,VR2Tx-480878,Tilt angle,21,°
2020-03-14 19:00:00,VR2Tx-480878,Temperature,10.1,°C
2020-03-14 19:00:00,VR2Tx-480878,Average noise,185.2,mV
2020-03-14 20:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 20:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1089,
2020-03-14 20:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,110,
2020-03-14 20:00:00,VR2Tx-480878,Tilt angle,30,°
2020-03-14 20:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-14 20:00:00,VR2Tx-480878,Average noise,295.4,mV
2020-03-14 21:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 21:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1376,
2020-03-14 21:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,135,
2020-03-14 21:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-14 21:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-14 21:00:00,VR2Tx-480878,Average noise,199.1,mV
2020-03-14 22:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 22:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1492,
2020-03-14 22:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,151,
2020-03-14 22:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-14 22:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-14 22:00:00,VR2Tx-480878,Average noise,183.5,mV
2020-03-14 23:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-14 23:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1074,
2020-03-14 23:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,97,
2020-03-14 23:00:00,VR2Tx-480878,Tilt angle,18,°
2020-03-14 23:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-14 23:00:00,VR2Tx-480878,Average noise,297.0,mV
2020-03-15 00:00:00,VR2Tx-480878,Memory Capacity,2.3,%
2020-03-15 00:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 00:00:00,VR2Tx-480878,Pings on 69 kHz,21556,
2020-03-15 00:00:00,VR2Tx-480878,Syncs on 69 kHz,3060,
2020-03-15 00:00:00,VR2Tx-480878,Rejects on 69 kHz,108,
2020-03-15 00:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,668,
2020-03-15 00:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,67,
2020-03-15 00:00:00,VR2Tx-480878,Tilt angle,22,°
2020-03-15 00:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-15 00:00:00,VR2Tx-480878,Average noise,434.7,mV
2020-03-15 01:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 01:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,571,
2020-03-15 01:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,59,
2020-03-15 01:00:00,VR2Tx-480878,Tilt angle,30,°
2020-03-15 01:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-15 01:00:00,VR2Tx-480878,Average noise,508.5,mV
2020-03-15 02:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 02:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,490,
2020-03-15 02:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,43,
2020-03-15 02:00:00,VR2Tx-480878,Tilt angle,23,°
2020-03-15 02:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 02:00:00,VR2Tx-480878,Average noise,529.7,mV
2020-03-15 03:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 03:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,412,
2020-03-15 03:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,44,
2020-03-15 03:00:00,VR2Tx-480878,Tilt angle,26,°
2020-03-15 03:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 03:00:00,VR2Tx-480878,Average noise,541.8,mV
2020-03-15 04:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 04:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,496,
2020-03-15 04:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,45,
2020-03-15 04:00:00,VR2Tx-480878,Tilt angle,23,°
2020-03-15 04:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 04:00:00,VR2Tx-480878,Average noise,540.3,mV
2020-03-15 05:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 05:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1010,
2020-03-15 05:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,104,
2020-03-15 05:00:00,VR2Tx-480878,Tilt angle,14,°
2020-03-15 05:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 05:00:00,VR2Tx-480878,Average noise,351.1,mV
2020-03-15 06:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 06:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1606,
2020-03-15 06:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,168,
2020-03-15 06:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-15 06:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 06:00:00,VR2Tx-480878,Average noise,153.8,mV
2020-03-15 07:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 07:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1452,
2020-03-15 07:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,150,
2020-03-15 07:00:00,VR2Tx-480878,Tilt angle,27,°
2020-03-15 07:00:00,VR2Tx-480878,Temperature,9.8,°C
2020-03-15 07:00:00,VR2Tx-480878,Average noise,163.6,mV
2020-03-15 08:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 08:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1069,
2020-03-15 08:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,106,
2020-03-15 08:00:00,VR2Tx-480878,Tilt angle,26,°
2020-03-15 08:00:00,VR2Tx-480878,Temperature,9.8,°C
2020-03-15 08:00:00,VR2Tx-480878,Average noise,345.9,mV
2020-03-15 09:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 09:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1193,
2020-03-15 09:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,117,
2020-03-15 09:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-15 09:00:00,VR2Tx-480878,Temperature,9.8,°C
2020-03-15 09:00:00,VR2Tx-480878,Average noise,271.0,mV
2020-03-15 10:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 10:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1462,
2020-03-15 10:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,159,
2020-03-15 10:00:00,VR2Tx-480878,Tilt angle,15,°
2020-03-15 10:00:00,VR2Tx-480878,Temperature,9.8,°C
2020-03-15 10:00:00,VR2Tx-480878,Average noise,197.7,mV
2020-03-15 11:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 11:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1322,
2020-03-15 11:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,115,
2020-03-15 11:00:00,VR2Tx-480878,Tilt angle,19,°
2020-03-15 11:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 11:00:00,VR2Tx-480878,Average noise,257.5,mV
2020-03-15 12:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 12:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,865,
2020-03-15 12:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,82,
2020-03-15 12:00:00,VR2Tx-480878,Tilt angle,18,°
2020-03-15 12:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 12:00:00,VR2Tx-480878,Average noise,366.5,mV
2020-03-15 13:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 13:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,777,
2020-03-15 13:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,74,
2020-03-15 13:00:00,VR2Tx-480878,Tilt angle,20,°
2020-03-15 13:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 13:00:00,VR2Tx-480878,Average noise,424.9,mV
2020-03-15 14:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 14:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,678,
2020-03-15 14:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,73,
2020-03-15 14:00:00,VR2Tx-480878,Tilt angle,14,°
2020-03-15 14:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 14:00:00,VR2Tx-480878,Average noise,463.0,mV
2020-03-15 15:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 15:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,552,
2020-03-15 15:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,43,
2020-03-15 15:00:00,VR2Tx-480878,Tilt angle,20,°
2020-03-15 15:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 15:00:00,VR2Tx-480878,Average noise,483.5,mV
2020-03-15 16:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 16:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,588,
2020-03-15 16:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,50,
2020-03-15 16:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-15 16:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-15 16:00:00,VR2Tx-480878,Average noise,481.0,mV
2020-03-15 17:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 17:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,728,
2020-03-15 17:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,74,
2020-03-15 17:00:00,VR2Tx-480878,Tilt angle,13,°
2020-03-15 17:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-15 17:00:00,VR2Tx-480878,Average noise,447.5,mV
2020-03-15 18:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 18:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1301,
2020-03-15 18:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,145,
2020-03-15 18:00:00,VR2Tx-480878,Tilt angle,16,°
2020-03-15 18:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 18:00:00,VR2Tx-480878,Average noise,185.3,mV
2020-03-15 19:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 19:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1464,
2020-03-15 19:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,147,
2020-03-15 19:00:00,VR2Tx-480878,Tilt angle,18,°
2020-03-15 19:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 19:00:00,VR2Tx-480878,Average noise,158.4,mV
2020-03-15 20:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 20:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1276,
2020-03-15 20:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,137,
2020-03-15 20:00:00,VR2Tx-480878,Tilt angle,26,°
2020-03-15 20:00:00,VR2Tx-480878,Temperature,10.0,°C
2020-03-15 20:00:00,VR2Tx-480878,Average noise,292.4,mV
2020-03-15 21:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 21:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,988,
2020-03-15 21:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,95,
2020-03-15 21:00:00,VR2Tx-480878,Tilt angle,26,°
2020-03-15 21:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 21:00:00,VR2Tx-480878,Average noise,361.8,mV
2020-03-15 22:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 22:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1483,
2020-03-15 22:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,156,
2020-03-15 22:00:00,VR2Tx-480878,Tilt angle,14,°
2020-03-15 22:00:00,VR2Tx-480878,Temperature,9.9,°C
2020-03-15 22:00:00,VR2Tx-480878,Average noise,181.3,mV
2020-03-15 23:00:00,VR2Tx-480878,Battery,3.5,V
2020-03-15 23:00:00,VR2Tx-480878,Hourly Pings on 69 kHz,1473,
2020-03-15 23:00:00,VR2Tx-480878,Hourly Detections on 69 kHz,150,
2020-03-15 23:00:00,VR2Tx-480878,Tilt angle,12,°
2020-03-15 23:00:00,VR2Tx-480878,Temperature,9.9,°C
