Date and Time (UTC),Receiver,Description,Data,Units
2020-03-13 00:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 00:00:00,VR2Tx-480875,Pings on 69 kHz,19599,
2020-03-13 00:00:00,VR2Tx-480875,Syncs on 69 kHz,2854,
2020-03-13 00:00:00,VR2Tx-480875,Rejects on 69 kHz,120,
2020-03-13 00:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,339,
2020-03-13 00:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,42,
2020-03-13 00:00:00,VR2Tx-480875,Tilt angle,36,°
2020-03-13 00:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-13 00:00:00,VR2Tx-480875,Average noise,643.5,mV
2020-03-13 01:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 01:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,303,
2020-03-13 01:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,38,
2020-03-13 01:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 01:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-13 01:00:00,VR2Tx-480875,Average noise,649.0,mV
2020-03-13 02:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 02:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,336,
2020-03-13 02:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,42,
2020-03-13 02:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 02:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-13 02:00:00,VR2Tx-480875,Average noise,661.4,mV
2020-03-13 03:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 03:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,322,
2020-03-13 03:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,39,
2020-03-13 03:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 03:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-13 03:00:00,VR2Tx-480875,Average noise,640.0,mV
2020-03-13 04:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 04:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1093,
2020-03-13 04:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,111,
2020-03-13 04:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 04:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-13 04:00:00,VR2Tx-480875,Average noise,387.9,mV
2020-03-13 05:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 05:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1449,
2020-03-13 05:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,144,
2020-03-13 05:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 05:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-13 05:00:00,VR2Tx-480875,Average noise,168.9,mV
2020-03-13 06:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 06:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1487,
2020-03-13 06:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,147,
2020-03-13 06:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 06:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-13 06:00:00,VR2Tx-480875,Average noise,180.0,mV
2020-03-13 07:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 07:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1448,
2020-03-13 07:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,130,
2020-03-13 07:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 07:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-13 07:00:00,VR2Tx-480875,Average noise,216.5,mV
2020-03-13 08:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 08:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1514,
2020-03-13 08:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,155,
2020-03-13 08:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 08:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-13 08:00:00,VR2Tx-480875,Average noise,201.4,mV
2020-03-13 09:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 09:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1505,
2020-03-13 09:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,156,
2020-03-13 09:00:00,VR2Tx-480875,Tilt angle,34,°
2020-03-13 09:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-13 09:00:00,VR2Tx-480875,Average noise,213.2,mV
2020-03-13 10:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 10:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,972,
2020-03-13 10:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,83,
2020-03-13 10:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 10:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-13 10:00:00,VR2Tx-480875,Average noise,423.4,mV
2020-03-13 11:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 11:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,445,
2020-03-13 11:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,45,
2020-03-13 11:00:00,VR2Tx-480875,Tilt angle,31,°
2020-03-13 11:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-13 11:00:00,VR2Tx-480875,Average noise,564.0,mV
2020-03-13 12:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 12:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,341,
2020-03-13 12:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,40,
2020-03-13 12:00:00,VR2Tx-480875,Tilt angle,34,°
2020-03-13 12:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-13 12:00:00,VR2Tx-480875,Average noise,612.0,mV
2020-03-13 13:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 13:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,289,
2020-03-13 13:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,36,
2020-03-13 13:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 13:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 13:00:00,VR2Tx-480875,Average noise,652.1,mV
2020-03-13 14:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 14:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,336,
2020-03-13 14:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,42,
2020-03-13 14:00:00,VR2Tx-480875,Tilt angle,35,°
2020-03-13 14:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 14:00:00,VR2Tx-480875,Average noise,668.9,mV
2020-03-13 15:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 15:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,296,
2020-03-13 15:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,37,
2020-03-13 15:00:00,VR2Tx-480875,Tilt angle,35,°
2020-03-13 15:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 15:00:00,VR2Tx-480875,Average noise,664.4,mV
2020-03-13 16:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 16:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,638,
2020-03-13 16:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,59,
2020-03-13 16:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 16:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 16:00:00,VR2Tx-480875,Average noise,554.3,mV
2020-03-13 17:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 17:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1346,
2020-03-13 17:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,136,
2020-03-13 17:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 17:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 17:00:00,VR2Tx-480875,Average noise,294.1,mV
2020-03-13 18:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 18:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1503,
2020-03-13 18:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,162,
2020-03-13 18:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 18:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 18:00:00,VR2Tx-480875,Average noise,165.9,mV
2020-03-13 19:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 19:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1347,
2020-03-13 19:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,132,
2020-03-13 19:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 19:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 19:00:00,VR2Tx-480875,Average noise,313.1,mV
2020-03-13 20:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 20:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1562,
2020-03-13 20:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,161,
2020-03-13 20:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 20:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 20:00:00,VR2Tx-480875,Average noise,190.0,mV
2020-03-13 21:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 21:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1501,
2020-03-13 21:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,157,
2020-03-13 21:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-13 21:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 21:00:00,VR2Tx-480875,Average noise,167.6,mV
2020-03-13 22:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 22:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1209,
2020-03-13 22:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,111,
2020-03-13 22:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-13 22:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-13 22:00:00,VR2Tx-480875,Average noise,327.3,mV
2020-03-13 23:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-13 23:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,717,
2020-03-13 23:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,53,
2020-03-13 23:00:00,VR2Tx-480875,Tilt angle,42,°
2020-03-13 23:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-13 23:00:00,VR2Tx-480875,Average noise,527.6,mV
2020-03-14 00:00:00,VR2Tx-480875,Memory Capacity,2.1,%
2020-03-14 00:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 00:00:00,VR2Tx-480875,Pings on 69 kHz,22343,
2020-03-14 00:00:00,VR2Tx-480875,Syncs on 69 kHz,3208,
2020-03-14 00:00:00,VR2Tx-480875,Rejects on 69 kHz,147,
2020-03-14 00:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,382,
2020-03-14 00:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,38,
2020-03-14 00:00:00,VR2Tx-480875,Tilt angle,39,°
2020-03-14 00:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 00:00:00,VR2Tx-480875,Average noise,596.2,mV
2020-03-14 01:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 01:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,290,
2020-03-14 01:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,36,
2020-03-14 01:00:00,VR2Tx-480875,Tilt angle,40,°
2020-03-14 01:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 01:00:00,VR2Tx-480875,Average noise,644.2,mV
2020-03-14 02:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 02:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,274,
2020-03-14 02:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,34,
2020-03-14 02:00:00,VR2Tx-480875,Tilt angle,35,°
2020-03-14 02:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 02:00:00,VR2Tx-480875,Average noise,653.9,mV
2020-03-14 03:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 03:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,312,
2020-03-14 03:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,39,
2020-03-14 03:00:00,VR2Tx-480875,Tilt angle,40,°
2020-03-14 03:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 03:00:00,VR2Tx-480875,Average noise,658.5,mV
2020-03-14 04:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 04:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,361,
2020-03-14 04:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,44,
2020-03-14 04:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-14 04:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 04:00:00,VR2Tx-480875,Average noise,626.6,mV
2020-03-14 05:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 05:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1354,
2020-03-14 05:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,141,
2020-03-14 05:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-14 05:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 05:00:00,VR2Tx-480875,Average noise,294.8,mV
2020-03-14 06:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 06:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1524,
2020-03-14 06:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,166,
2020-03-14 06:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-14 06:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 06:00:00,VR2Tx-480875,Average noise,198.8,mV
2020-03-14 07:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 07:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1433,
2020-03-14 07:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,144,
2020-03-14 07:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-14 07:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 07:00:00,VR2Tx-480875,Average noise,209.5,mV
2020-03-14 08:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 08:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1312,
2020-03-14 08:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,134,
2020-03-14 08:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-14 08:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-14 08:00:00,VR2Tx-480875,Average noise,337.6,mV
2020-03-14 09:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 09:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1150,
2020-03-14 09:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,120,
2020-03-14 09:00:00,VR2Tx-480875,Tilt angle,31,°
2020-03-14 09:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-14 09:00:00,VR2Tx-480875,Average noise,342.7,mV
2020-03-14 10:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 10:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1266,
2020-03-14 10:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,123,
2020-03-14 10:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-14 10:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 10:00:00,VR2Tx-480875,Average noise,301.7,mV
2020-03-14 11:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 11:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,996,
2020-03-14 11:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,100,
2020-03-14 11:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-14 11:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-14 11:00:00,VR2Tx-480875,Average noise,442.3,mV
2020-03-14 12:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 12:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,499,
2020-03-14 12:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,46,
2020-03-14 12:00:00,VR2Tx-480875,Tilt angle,35,°
2020-03-14 12:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 12:00:00,VR2Tx-480875,Average noise,562.2,mV
2020-03-14 13:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 13:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,378,
2020-03-14 13:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,41,
2020-03-14 13:00:00,VR2Tx-480875,Tilt angle,31,°
2020-03-14 13:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 13:00:00,VR2Tx-480875,Average noise,608.7,mV
2020-03-14 14:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 14:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,292,
2020-03-14 14:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,36,
2020-03-14 14:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-14 14:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-14 14:00:00,VR2Tx-480875,Average noise,623.7,mV
2020-03-14 15:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 15:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,320,
2020-03-14 15:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,40,
2020-03-14 15:00:00,VR2Tx-480875,Tilt angle,40,°
2020-03-14 15:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 15:00:00,VR2Tx-480875,Average noise,636.6,mV
2020-03-14 16:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 16:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,283,
2020-03-14 16:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,35,
2020-03-14 16:00:00,VR2Tx-480875,Tilt angle,36,°
2020-03-14 16:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 16:00:00,VR2Tx-480875,Average noise,629.0,mV
2020-03-14 17:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 17:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,529,
2020-03-14 17:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,58,
2020-03-14 17:00:00,VR2Tx-480875,Tilt angle,31,°
2020-03-14 17:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 17:00:00,VR2Tx-480875,Average noise,562.5,mV
2020-03-14 18:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 18:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1385,
2020-03-14 18:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,131,
2020-03-14 18:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-14 18:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 18:00:00,VR2Tx-480875,Average noise,221.5,mV
2020-03-14 19:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 19:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1495,
2020-03-14 19:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,156,
2020-03-14 19:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-14 19:00:00,VR2Tx-480875,Temperature,9.3,°C
2020-03-14 19:00:00,VR2Tx-480875,Average noise,203.6,mV
2020-03-14 20:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 20:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1310,
2020-03-14 20:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,129,
2020-03-14 20:00:00,VR2Tx-480875,Tilt angle,35,°
2020-03-14 20:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 20:00:00,VR2Tx-480875,Average noise,407.8,mV
2020-03-14 21:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 21:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1433,
2020-03-14 21:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,141,
2020-03-14 21:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-14 21:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 21:00:00,VR2Tx-480875,Average noise,215.6,mV
2020-03-14 22:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 22:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1494,
2020-03-14 22:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,151,
2020-03-14 22:00:00,VR2Tx-480875,Tilt angle,30,°
2020-03-14 22:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 22:00:00,VR2Tx-480875,Average noise,211.3,mV
2020-03-14 23:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-14 23:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1132,
2020-03-14 23:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,104,
2020-03-14 23:00:00,VR2Tx-480875,Tilt angle,38,°
2020-03-14 23:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-14 23:00:00,VR2Tx-480875,Average noise,412.2,mV
2020-03-15 00:00:00,VR2Tx-480875,Memory Capacity,2.2,%
2020-03-15 00:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 00:00:00,VR2Tx-480875,Pings on 69 kHz,21507,
2020-03-15 00:00:00,VR2Tx-480875,Syncs on 69 kHz,3108,
2020-03-15 00:00:00,VR2Tx-480875,Rejects on 69 kHz,109,
2020-03-15 00:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,685,
2020-03-15 00:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,67,
2020-03-15 00:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-15 00:00:00,VR2Tx-480875,Temperature,9.2,°C
2020-03-15 00:00:00,VR2Tx-480875,Average noise,515.1,mV
2020-03-15 01:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 01:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,466,
2020-03-15 01:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,45,
2020-03-15 01:00:00,VR2Tx-480875,Tilt angle,30,°
2020-03-15 01:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-15 01:00:00,VR2Tx-480875,Average noise,584.1,mV
2020-03-15 02:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 02:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,337,
2020-03-15 02:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,40,
2020-03-15 02:00:00,VR2Tx-480875,Tilt angle,35,°
2020-03-15 02:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-15 02:00:00,VR2Tx-480875,Average noise,601.3,mV
2020-03-15 03:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 03:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,338,
2020-03-15 03:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,40,
2020-03-15 03:00:00,VR2Tx-480875,Tilt angle,37,°
2020-03-15 03:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 03:00:00,VR2Tx-480875,Average noise,582.9,mV
2020-03-15 04:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 04:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,356,
2020-03-15 04:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,42,
2020-03-15 04:00:00,VR2Tx-480875,Tilt angle,31,°
2020-03-15 04:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 04:00:00,VR2Tx-480875,Average noise,601.0,mV
2020-03-15 05:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 05:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,761,
2020-03-15 05:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,80,
2020-03-15 05:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-15 05:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 05:00:00,VR2Tx-480875,Average noise,440.9,mV
2020-03-15 06:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 06:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1595,
2020-03-15 06:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,160,
2020-03-15 06:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-15 06:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 06:00:00,VR2Tx-480875,Average noise,172.1,mV
2020-03-15 07:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 07:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1500,
2020-03-15 07:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,157,
2020-03-15 07:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-15 07:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 07:00:00,VR2Tx-480875,Average noise,161.4,mV
2020-03-15 08:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 08:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1198,
2020-03-15 08:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,114,
2020-03-15 08:00:00,VR2Tx-480875,Tilt angle,36,°
2020-03-15 08:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 08:00:00,VR2Tx-480875,Average noise,434.0,mV
2020-03-15 09:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 09:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1357,
2020-03-15 09:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,128,
2020-03-15 09:00:00,VR2Tx-480875,Tilt angle,33,°
2020-03-15 09:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 09:00:00,VR2Tx-480875,Average noise,316.6,mV
2020-03-15 10:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 10:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1434,
2020-03-15 10:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,153,
2020-03-15 10:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-15 10:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 10:00:00,VR2Tx-480875,Average noise,218.2,mV
2020-03-15 11:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 11:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,1320,
2020-03-15 11:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,121,
2020-03-15 11:00:00,VR2Tx-480875,Tilt angle,34,°
2020-03-15 11:00:00,VR2Tx-480875,Temperature,9.0,°C
2020-03-15 11:00:00,VR2Tx-480875,Average noise,327.4,mV
2020-03-15 12:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 12:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,914,
2020-03-15 12:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,81,
2020-03-15 12:00:00,VR2Tx-480875,Tilt angle,32,°
2020-03-15 12:00:00,VR2Tx-480875,Temperature,9.1,°C
2020-03-15 12:00:00,VR2Tx-480875,Average noise,462.6,mV
2020-03-15 13:00:00,VR2Tx-480875,Battery,3.5,V
2020-03-15 13:00:00,VR2Tx-480875,Hourly Pings on 69 kHz,775,
2020-03-15 13:00:00,VR2Tx-480875,Hourly Detections on 69 kHz,70,
2020-03-15 13:00:00,VR2Tx-480875,Tilt angle,37,°
