Date and Time (UTC),Receiver,Description,Data,Units
2020-03-17 19:00:00,VR2Tx-480874,Tilt angle,13,°
2020-03-17 19:00:00,VR2Tx-480874,Temperature,10.2,°C
2020-03-17 19:00:00,VR2Tx-480874,Average noise,171.9,mV
2020-03-17 20:00:00,VR2Tx-480874,Battery,3.5,V
2020-03-17 20:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1372,
2020-03-17 20:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,137,
2020-03-17 20:00:00,VR2Tx-480874,Tilt angle,11,°
2020-03-17 20:00:00,VR2Tx-480874,Temperature,10.1,°C
2020-03-17 20:00:00,VR2Tx-480874,Average noise,184.8,mV
2020-03-17 21:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-17 21:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1461,
2020-03-17 21:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,149,
2020-03-17 21:00:00,VR2Tx-480874,Tilt angle,5,°
2020-03-17 21:00:00,VR2Tx-480874,Temperature,10.1,°C
2020-03-17 21:00:00,VR2Tx-480874,Average noise,159.7,mV
2020-03-17 22:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-17 22:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1448,
2020-03-17 22:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,148,
2020-03-17 22:00:00,VR2Tx-480874,Tilt angle,5,°
2020-03-17 22:00:00,VR2Tx-480874,Temperature,10.2,°C
2020-03-17 22:00:00,VR2Tx-480874,Average noise,254.0,mV
2020-03-17 23:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-17 23:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1366,
2020-03-17 23:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,138,
2020-03-17 23:00:00,VR2Tx-480874,Tilt angle,7,°
2020-03-17 23:00:00,VR2Tx-480874,Temperature,10.2,°C
2020-03-17 23:00:00,VR2Tx-480874,Average noise,244.0,mV
2020-03-18 00:00:00,VR2Tx-480874,Memory Capacity,3.0,%
2020-03-18 00:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 00:00:00,VR2Tx-480874,Pings on 69 kHz,26831,
2020-03-18 00:00:00,VR2Tx-480874,Syncs on 69 kHz,3819,
2020-03-18 00:00:00,VR2Tx-480874,Rejects on 69 kHz,102,
2020-03-18 00:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1484,
2020-03-18 00:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,155,
2020-03-18 00:00:00,VR2Tx-480874,Tilt angle,16,°
2020-03-18 00:00:00,VR2Tx-480874,Temperature,10.2,°C
2020-03-18 00:00:00,VR2Tx-480874,Average noise,154.4,mV
2020-03-18 01:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 01:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1227,
2020-03-18 01:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,129,
2020-03-18 01:00:00,VR2Tx-480874,Tilt angle,16,°
2020-03-18 01:00:00,VR2Tx-480874,Temperature,10.1,°C
2020-03-18 01:00:00,VR2Tx-480874,Average noise,288.3,mV
2020-03-18 02:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 02:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1174,
2020-03-18 02:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,128,
2020-03-18 02:00:00,VR2Tx-480874,Tilt angle,18,°
2020-03-18 02:00:00,VR2Tx-480874,Temperature,10.1,°C
2020-03-18 02:00:00,VR2Tx-480874,Average noise,419.6,mV
2020-03-18 03:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 03:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1014,
2020-03-18 03:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,103,
2020-03-18 03:00:00,VR2Tx-480874,Tilt angle,15,°
2020-03-18 03:00:00,VR2Tx-480874,Temperature,10.0,°C
2020-03-18 03:00:00,VR2Tx-480874,Average noise,471.7,mV
2020-03-18 04:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 04:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,997,
2020-03-18 04:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,107,
2020-03-18 04:00:00,VR2Tx-480874,Tilt angle,16,°
2020-03-18 04:00:00,VR2Tx-480874,Temperature,10.0,°C
2020-03-18 04:00:00,VR2Tx-480874,Average noise,491.5,mV
2020-03-18 05:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 05:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,908,
2020-03-18 05:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,100,
2020-03-18 05:00:00,VR2Tx-480874,Tilt angle,22,°
2020-03-18 05:00:00,VR2Tx-480874,Temperature,10.0,°C
2020-03-18 05:00:00,VR2Tx-480874,Average noise,484.9,mV
2020-03-18 06:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 06:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,684,
2020-03-18 06:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,80,
2020-03-18 06:00:00,VR2Tx-480874,Tilt angle,36,°
2020-03-18 06:00:00,VR2Tx-480874,Temperature,10.0,°C
2020-03-18 06:00:00,VR2Tx-480874,Average noise,464.4,mV
2020-03-18 07:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 07:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,574,
2020-03-18 07:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,51,
2020-03-18 07:00:00,VR2Tx-480874,Tilt angle,58,°
2020-03-18 07:00:00,VR2Tx-480874,Temperature,10.0,°C
2020-03-18 07:00:00,VR2Tx-480874,Average noise,385.0,mV
2020-03-18 08:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 08:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1160,
2020-03-18 08:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,108,
2020-03-18 08:00:00,VR2Tx-480874,Tilt angle,13,°
2020-03-18 08:00:00,VR2Tx-480874,Temperature,10.0,°C
2020-03-18 08:00:00,VR2Tx-480874,Average noise,162.2,mV
2020-03-18 09:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 09:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1266,
2020-03-18 09:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,132,
2020-03-18 09:00:00,VR2Tx-480874,Tilt angle,8,°
2020-03-18 09:00:00,VR2Tx-480874,Temperature,10.0,°C
2020-03-18 09:00:00,VR2Tx-480874,Average noise,244.9,mV
2020-03-18 10:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 10:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1417,
2020-03-18 10:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,148,
2020-03-18 10:00:00,VR2Tx-480874,Tilt angle,6,°
2020-03-18 10:00:00,VR2Tx-480874,Temperature,10.1,°C
2020-03-18 10:00:00,VR2Tx-480874,Average noise,233.1,mV
2020-03-18 11:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 11:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1344,
2020-03-18 11:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,138,
2020-03-18 11:00:00,VR2Tx-480874,Tilt angle,3,°
2020-03-18 11:00:00,VR2Tx-480874,Temperature,10.2,°C
2020-03-18 11:00:00,VR2Tx-480874,Average noise,325.2,mV
2020-03-18 12:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 12:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1348,
2020-03-18 12:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,136,
2020-03-18 12:00:00,VR2Tx-480874,Tilt angle,9,°
2020-03-18 12:00:00,VR2Tx-480874,Temperature,10.2,°C
2020-03-18 12:00:00,VR2Tx-480874,Average noise,249.5,mV
2020-03-18 13:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 13:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1400,
2020-03-18 13:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,147,
2020-03-18 13:00:00,VR2Tx-480874,Tilt angle,14,°
2020-03-18 13:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-18 13:00:00,VR2Tx-480874,Average noise,191.4,mV
2020-03-18 14:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 14:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1278,
2020-03-18 14:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,143,
2020-03-18 14:00:00,VR2Tx-480874,Tilt angle,13,°
2020-03-18 14:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-18 14:00:00,VR2Tx-480874,Average noise,322.4,mV
2020-03-18 15:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 15:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1140,
2020-03-18 15:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,118,
2020-03-18 15:00:00,VR2Tx-480874,Tilt angle,18,°
2020-03-18 15:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-18 15:00:00,VR2Tx-480874,Average noise,424.4,mV
2020-03-18 16:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 16:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1047,
2020-03-18 16:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,104,
2020-03-18 16:00:00,VR2Tx-480874,Tilt angle,18,°
2020-03-18 16:00:00,VR2Tx-480874,Temperature,10.5,°C
2020-03-18 16:00:00,VR2Tx-480874,Average noise,452.6,mV
2020-03-18 17:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 17:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,975,
2020-03-18 17:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,102,
2020-03-18 17:00:00,VR2Tx-480874,Tilt angle,17,°
2020-03-18 17:00:00,VR2Tx-480874,Temperature,10.5,°C
2020-03-18 17:00:00,VR2Tx-480874,Average noise,461.2,mV
2020-03-18 18:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 18:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,824,
2020-03-18 18:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,90,
2020-03-18 18:00:00,VR2Tx-480874,Tilt angle,16,°
2020-03-18 18:00:00,VR2Tx-480874,Temperature,10.5,°C
2020-03-18 18:00:00,VR2Tx-480874,Average noise,439.2,mV
2020-03-18 19:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 19:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,559,
2020-03-18 19:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,64,
2020-03-18 19:00:00,VR2Tx-480874,Tilt angle,44,°
2020-03-18 19:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-18 19:00:00,VR2Tx-480874,Average noise,436.7,mV
2020-03-18 20:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 20:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,901,
2020-03-18 20:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,96,
2020-03-18 20:00:00,VR2Tx-480874,Tilt angle,17,°
2020-03-18 20:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-18 20:00:00,VR2Tx-480874,Average noise,283.1,mV
2020-03-18 21:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 21:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1329,
2020-03-18 21:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,131,
2020-03-18 21:00:00,VR2Tx-480874,Tilt angle,14,°
2020-03-18 21:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-18 21:00:00,VR2Tx-480874,Average noise,156.4,mV
2020-03-18 22:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 22:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1424,
2020-03-18 22:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,148,
2020-03-18 22:00:00,VR2Tx-480874,Tilt angle,12,°
2020-03-18 22:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-18 22:00:00,VR2Tx-480874,Average noise,150.0,mV
2020-03-18 23:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-18 23:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1414,
2020-03-18 23:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,147,
2020-03-18 23:00:00,VR2Tx-480874,Tilt angle,9,°
2020-03-18 23:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-18 23:00:00,VR2Tx-480874,Average noise,181.1,mV
2020-03-19 00:00:00,VR2Tx-480874,Memory Capacity,3.1,%
2020-03-19 00:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 00:00:00,VR2Tx-480874,Pings on 69 kHz,26818,
2020-03-19 00:00:00,VR2Tx-480874,Syncs on 69 kHz,3830,
2020-03-19 00:00:00,VR2Tx-480874,Rejects on 69 kHz,95,
2020-03-19 00:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1415,
2020-03-19 00:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,146,
2020-03-19 00:00:00,VR2Tx-480874,Tilt angle,4,°
2020-03-19 00:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-19 00:00:00,VR2Tx-480874,Average noise,227.3,mV
2020-03-19 01:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 01:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1485,
2020-03-19 01:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,160,
2020-03-19 01:00:00,VR2Tx-480874,Tilt angle,12,°
2020-03-19 01:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-19 01:00:00,VR2Tx-480874,Average noise,172.2,mV
2020-03-19 02:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 02:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1392,
2020-03-19 02:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,138,
2020-03-19 02:00:00,VR2Tx-480874,Tilt angle,15,°
2020-03-19 02:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-19 02:00:00,VR2Tx-480874,Average noise,182.5,mV
2020-03-19 03:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 03:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1158,
2020-03-19 03:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,124,
2020-03-19 03:00:00,VR2Tx-480874,Tilt angle,15,°
2020-03-19 03:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-19 03:00:00,VR2Tx-480874,Average noise,348.2,mV
2020-03-19 04:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 04:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,985,
2020-03-19 04:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,94,
2020-03-19 04:00:00,VR2Tx-480874,Tilt angle,17,°
2020-03-19 04:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-19 04:00:00,VR2Tx-480874,Average noise,438.0,mV
2020-03-19 05:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 05:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,934,
2020-03-19 05:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,98,
2020-03-19 05:00:00,VR2Tx-480874,Tilt angle,18,°
2020-03-19 05:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-19 05:00:00,VR2Tx-480874,Average noise,466.9,mV
2020-03-19 06:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 06:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,903,
2020-03-19 06:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,97,
2020-03-19 06:00:00,VR2Tx-480874,Tilt angle,18,°
2020-03-19 06:00:00,VR2Tx-480874,Temperature,10.3,°C
2020-03-19 06:00:00,VR2Tx-480874,Average noise,490.3,mV
2020-03-19 07:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 07:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,767,
2020-03-19 07:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,86,
2020-03-19 07:00:00,VR2Tx-480874,Tilt angle,26,°
2020-03-19 07:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-19 07:00:00,VR2Tx-480874,Average noise,479.5,mV
2020-03-19 08:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 08:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,564,
2020-03-19 08:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,61,
2020-03-19 08:00:00,VR2Tx-480874,Tilt angle,66,°
2020-03-19 08:00:00,VR2Tx-480874,Temperature,10.4,°C
2020-03-19 08:00:00,VR2Tx-480874,Average noise,444.2,mV
2020-03-19 09:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 09:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,791,
2020-03-19 09:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,60,
2020-03-19 09:00:00,VR2Tx-480874,Tilt angle,23,°
2020-03-19 09:00:00,VR2Tx-480874,Temperature,10.5,°C
2020-03-19 09:00:00,VR2Tx-480874,Average noise,271.6,mV
2020-03-19 10:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 10:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1256,
2020-03-19 10:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,131,
2020-03-19 10:00:00,VR2Tx-480874,Tilt angle,16,°
2020-03-19 10:00:00,VR2Tx-480874,Temperature,10.5,°C
2020-03-19 10:00:00,VR2Tx-480874,Average noise,251.1,mV
2020-03-19 11:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 11:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1357,
2020-03-19 11:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,142,
2020-03-19 11:00:00,VR2Tx-480874,Tilt angle,11,°
2020-03-19 11:00:00,VR2Tx-480874,Temperature,10.5,°C
2020-03-19 11:00:00,VR2Tx-480874,Average noise,186.4,mV
2020-03-19 12:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 12:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1245,
2020-03-19 12:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,127,
2020-03-19 12:00:00,VR2Tx-480874,Tilt angle,3,°
2020-03-19 12:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-19 12:00:00,VR2Tx-480874,Average noise,312.6,mV
2020-03-19 13:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 13:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1427,
2020-03-19 13:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,138,
2020-03-19 13:00:00,VR2Tx-480874,Tilt angle,1,°
2020-03-19 13:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-19 13:00:00,VR2Tx-480874,Average noise,351.3,mV
2020-03-19 14:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 14:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1459,
2020-03-19 14:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,155,
2020-03-19 14:00:00,VR2Tx-480874,Tilt angle,13,°
2020-03-19 14:00:00,VR2Tx-480874,Temperature,10.5,°C
2020-03-19 14:00:00,VR2Tx-480874,Average noise,183.3,mV
2020-03-19 15:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 15:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1337,
2020-03-19 15:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,125,
2020-03-19 15:00:00,VR2Tx-480874,Tilt angle,14,°
2020-03-19 15:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-19 15:00:00,VR2Tx-480874,Average noise,219.4,mV
2020-03-19 16:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 16:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1098,
2020-03-19 16:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,121,
2020-03-19 16:00:00,VR2Tx-480874,Tilt angle,17,°
2020-03-19 16:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-19 16:00:00,VR2Tx-480874,Average noise,354.5,mV
2020-03-19 17:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 17:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,959,
2020-03-19 17:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,102,
2020-03-19 17:00:00,VR2Tx-480874,Tilt angle,18,°
2020-03-19 17:00:00,VR2Tx-480874,Temperature,10.7,°C
2020-03-19 17:00:00,VR2Tx-480874,Average noise,455.6,mV
2020-03-19 18:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 18:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,944,
2020-03-19 18:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,102,
2020-03-19 18:00:00,VR2Tx-480874,Tilt angle,20,°
2020-03-19 18:00:00,VR2Tx-480874,Temperature,10.7,°C
2020-03-19 18:00:00,VR2Tx-480874,Average noise,510.3,mV
2020-03-19 19:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 19:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,851,
2020-03-19 19:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,89,
2020-03-19 19:00:00,VR2Tx-480874,Tilt angle,17,°
2020-03-19 19:00:00,VR2Tx-480874,Temperature,10.7,°C
2020-03-19 19:00:00,VR2Tx-480874,Average noise,519.1,mV
2020-03-19 20:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 20:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,737,
2020-03-19 20:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,86,
2020-03-19 20:00:00,VR2Tx-480874,Tilt angle,34,°
2020-03-19 20:00:00,VR2Tx-480874,Temperature,10.7,°C
2020-03-19 20:00:00,VR2Tx-480874,Average noise,500.6,mV
2020-03-19 21:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 21:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,561,
2020-03-19 21:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,60,
2020-03-19 21:00:00,VR2Tx-480874,Tilt angle,59,°
2020-03-19 21:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-19 21:00:00,VR2Tx-480874,Average noise,463.7,mV
2020-03-19 22:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 22:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1106,
2020-03-19 22:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,116,
2020-03-19 22:00:00,VR2Tx-480874,Tilt angle,15,°
2020-03-19 22:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-19 22:00:00,VR2Tx-480874,Average noise,214.0,mV
2020-03-19 23:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-19 23:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1356,
2020-03-19 23:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,136,
2020-03-19 23:00:00,VR2Tx-480874,Tilt angle,14,°
2020-03-19 23:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-19 23:00:00,VR2Tx-480874,Average noise,177.3,mV
2020-03-20 00:00:00,VR2Tx-480874,Memory Capacity,3.3,%
2020-03-20 00:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 00:00:00,VR2Tx-480874,Pings on 69 kHz,26048,
2020-03-20 00:00:00,VR2Tx-480874,Syncs on 69 kHz,3662,
2020-03-20 00:00:00,VR2Tx-480874,Rejects on 69 kHz,129,
2020-03-20 00:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1375,
2020-03-20 00:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,144,
2020-03-20 00:00:00,VR2Tx-480874,Tilt angle,12,°
2020-03-20 00:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-20 00:00:00,VR2Tx-480874,Average noise,151.5,mV
2020-03-20 01:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 01:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1462,
2020-03-20 01:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,148,
2020-03-20 01:00:00,VR2Tx-480874,Tilt angle,8,°
2020-03-20 01:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-20 01:00:00,VR2Tx-480874,Average noise,191.1,mV
2020-03-20 02:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 02:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1437,
2020-03-20 02:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,143,
2020-03-20 02:00:00,VR2Tx-480874,Tilt angle,8,°
2020-03-20 02:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-20 02:00:00,VR2Tx-480874,Average noise,203.1,mV
2020-03-20 03:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 03:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1450,
2020-03-20 03:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,150,
2020-03-20 03:00:00,VR2Tx-480874,Tilt angle,16,°
2020-03-20 03:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-20 03:00:00,VR2Tx-480874,Average noise,163.9,mV
2020-03-20 04:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 04:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,1301,
2020-03-20 04:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,143,
2020-03-20 04:00:00,VR2Tx-480874,Tilt angle,19,°
2020-03-20 04:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-20 04:00:00,VR2Tx-480874,Average noise,272.9,mV
2020-03-20 05:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 05:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,999,
2020-03-20 05:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,96,
2020-03-20 05:00:00,VR2Tx-480874,Tilt angle,17,°
2020-03-20 05:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-20 05:00:00,VR2Tx-480874,Average noise,432.3,mV
2020-03-20 06:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 06:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,933,
2020-03-20 06:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,94,
2020-03-20 06:00:00,VR2Tx-480874,Tilt angle,20,°
2020-03-20 06:00:00,VR2Tx-480874,Temperature,10.6,°C
2020-03-20 06:00:00,VR2Tx-480874,Average noise,481.8,mV
2020-03-20 07:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 07:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,889,
2020-03-20 07:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,97,
2020-03-20 07:00:00,VR2Tx-480874,Tilt angle,19,°
2020-03-20 07:00:00,VR2Tx-480874,Temperature,10.7,°C
2020-03-20 07:00:00,VR2Tx-480874,Average noise,491.9,mV
2020-03-20 08:00:00,VR2Tx-480874,Battery,3.6,V
2020-03-20 08:00:00,VR2Tx-480874,Hourly Pings on 69 kHz,753,
2020-03-20 08:00:00,VR2Tx-480874,Hourly Detections on 69 kHz,79,
2020-03-20 08:00:00,VR2Tx-480874,Tilt angle,22,°
2020-03-20 08:00:00,VR2Tx-480874,Temperature,10.7,°C
2020-03-20 08:00:00,VR2Tx-480874,Average noise,492.2,mV
